transaction_id,txn_date,txn_time,customer_id,counterparty_name,currency_pair,amount_eur,country,channel,customer_risk_rating
TXN-004864,2026-01-05,07:09:01,CUST-0151,Leblanc PLC,GBP/USD,908.7,PL,Online,Low
TXN-000755,2026-06-23,12:49:18,CUST-0194,"Sanders, Ayala and Johnson",GBP/USD,579.33,BE,Online,Low
TXN-001738,2026-05-12,19:51:25,CUST-0222,Morgan Group,EUR/GBP,1103.42,GB,Online,High
TXN-002972,2026-01-06,19:54:15,CUST-0221,Gamble-Wright,USD/JPY,2092.85,FR,API,Medium
TXN-004895,2026-05-26,12:58:31,CUST-0039,"Nichols, Mendoza and Middleton",EUR/USD,4191.4,ES,API,Medium
TXN-002921,2026-06-24,07:39:47,CUST-0093,Bruce-Walters,EUR/GBP,10905.54,BE,Online,Low
TXN-000312,2026-01-27,21:36:43,CUST-0081,Parsons-Hall,EUR/CHF,4080.52,NL,Online,Low
TXN-000549,2026-06-02,07:33:08,CUST-0018,"Morgan, Bradshaw and Williams",GBP/USD,1534.07,NL,Online,Low
TXN-003937,2026-05-12,07:57:38,CUST-0035,Walker-Clark,GBP/USD,589.3,IT,Branch,Low
TXN-004684,2026-03-27,19:07:38,CUST-0129,Hernandez PLC,EUR/CHF,9316.12,IE,API,Medium
TXN-001990,2026-06-04,16:04:27,CUST-0270,"Norton, French and Miller",EUR/USD,1432.16,US,API,Low
TXN-000307,2026-01-21,15:58:13,CUST-0043,Castaneda-Rodriguez,EUR/GBP,1966.21,NL,API,Low
TXN-002336,2026-03-16,10:25:43,CUST-0052,"Church, Guzman and Tucker",USD/JPY,171.42,IT,Online,Low
TXN-000695,2026-01-09,11:27:48,CUST-0171,Price LLC,GBP/USD,2671.91,PL,API,Low
TXN-002357,2026-02-17,11:00:16,CUST-0153,Wilson-Dean,EUR/CHF,372.56,DE,API,Medium
TXN-001928,2026-02-18,09:02:56,CUST-0028,Thomas-Perry,EUR/USD,611.33,PL,Branch,High
TXN-000685,2026-04-07,21:14:04,CUST-0212,Young-Walter,EUR/JPY,922.08,FR,API,High
TXN-000750,2026-05-07,19:29:12,CUST-0040,"Allen, Davenport and Price",GBP/USD,2332.5,PL,API,Low
TXN-003154,2026-04-22,17:44:03,CUST-0267,"Davis, Owens and Day",EUR/USD,2281.68,NL,API,Low
TXN-001267,2026-03-24,14:11:32,CUST-0233,Lopez and Sons,EUR/CHF,3097.85,IT,API,Medium
TXN-003802,2026-05-09,20:17:16,CUST-0167,Hughes LLC,GBP/USD,1063.16,BE,Online,Low
TXN-003428,2026-01-05,18:19:48,CUST-0281,"White, Erickson and Hunter",GBP/USD,8841.37,FR,Branch,High
TXN-004352,2026-04-23,11:02:22,CUST-0228,Turner-Lang,USD/JPY,9859.88,ES,API,High
TXN-003872,2026-04-19,13:22:25,CUST-0092,"Anderson, Lawson and Atkinson",EUR/USD,231.52,IT,Online,High
TXN-003084,2026-03-09,19:31:49,CUST-0251,Phillips and Sons,GBP/USD,9904.91,US,API,Low
TXN-003062,2026-03-14,18:46:39,CUST-0109,"Coleman, Barry and Mcdaniel",EUR/CHF,11941.57,NL,Branch,Low
TXN-003026,2026-03-10,16:02:48,CUST-0270,"Rodriguez, Reese and Reyes",EUR/USD,721.48,ES,Branch,Low
TXN-000971,2026-01-02,09:52:31,CUST-0204,Hernandez-Dawson,EUR/USD,1041.68,NL,Online,Low
TXN-000014,2026-05-30,15:09:27,CUST-0019,"Mcclure, Ward and Lee",EUR/GBP,2761.72,ES,Online,Low
TXN-000874,2026-06-11,10:37:53,CUST-0195,Williams Ltd,USD/JPY,1663.05,ES,Branch,Medium
TXN-000809,2026-03-18,14:51:27,CUST-0079,Mueller-Boyd,EUR/CHF,350.67,GB,Branch,High
TXN-000515,2026-02-28,10:47:18,CUST-0200,"Gregory, Kim and Martinez",EUR/JPY,274.61,NL,API,Low
TXN-004401,2026-03-07,10:38:37,CUST-0202,Hughes Ltd,USD/JPY,6231.96,ES,Branch,Low
TXN-000410,2026-06-19,18:15:30,CUST-0049,Collier-Gillespie,GBP/USD,2091.44,IT,API,Low
TXN-003309,2026-02-25,16:09:31,CUST-0050,"Palmer, Edwards and Blackburn",USD/JPY,345.51,IE,API,Low
TXN-004274,2026-04-03,15:39:13,CUST-0081,Moore PLC,EUR/JPY,751.24,FR,Branch,Low
TXN-000208,2026-01-04,18:21:50,CUST-0132,Davis and Sons,GBP/USD,557.2,DE,API,High
TXN-003132,2026-04-19,18:58:39,CUST-0196,Williams-Marquez,USD/JPY,1869.41,ES,Online,Low
TXN-000459,2026-04-11,10:57:49,CUST-0077,Mckee-Lee,USD/JPY,2244.73,ES,API,Low
TXN-003371,2026-05-23,16:12:59,CUST-0202,"Gonzalez, Richards and Miller",GBP/USD,1315.42,BE,Branch,Low
TXN-002431,2026-04-12,09:10:52,CUST-0070,"Palmer, Rice and Benson",EUR/USD,4281.49,FR,Branch,High
TXN-003555,2026-01-16,14:57:42,CUST-0188,"Alexander, Adams and Huff",USD/JPY,467.4,DE,API,Low
TXN-000111,2026-03-22,13:20:42,CUST-0213,Patton-Jenkins,GBP/USD,1036.73,GB,Branch,Medium
TXN-004373,2026-02-08,13:30:12,CUST-0082,"Strong, Johnson and Flores",GBP/USD,1495.77,PL,API,Low
TXN-003930,2026-06-25,09:24:11,CUST-0211,"Smith, Diaz and Romero",GBP/USD,14568.05,NL,Branch,Low
TXN-001884,2026-06-08,12:43:29,CUST-0200,Sosa-Baker,USD/JPY,5793.53,IT,Online,Low
TXN-001714,2026-03-28,17:10:44,CUST-0017,Rose-Warren,EUR/JPY,3450.19,IT,Branch,Low
TXN-003846,2026-03-03,14:38:50,CUST-0223,"Scott, Delgado and Andrade",EUR/CHF,6198.27,IT,Branch,High
TXN-004471,2026-01-28,19:15:04,CUST-0020,Phillips Inc,EUR/USD,6093.79,DE,Branch,Low
TXN-000553,2026-05-05,20:57:44,CUST-0248,May-Turner,EUR/CHF,8949.06,DE,API,High
TXN-001440,2026-01-02,13:51:26,CUST-0234,"Melton, Henry and Joyce",EUR/JPY,1661.39,IE,Online,Low
TXN-002271,2026-06-29,13:24:23,CUST-0009,Anderson-Stewart,EUR/CHF,2615.22,DE,Branch,High
TXN-002822,2026-06-01,16:19:44,CUST-0253,Boone Group,EUR/USD,1086.73,ES,API,Low
TXN-004703,2026-06-11,20:41:05,CUST-0047,"Vega, Jackson and Powell",EUR/JPY,43048.37,SY,Online,Medium
TXN-001926,2026-01-29,10:31:45,CUST-0270,Duran PLC,GBP/USD,7510.3,US,Online,Low
TXN-000635,2026-04-17,09:18:55,CUST-0197,Gibbs-Bradley,EUR/CHF,1705.45,ES,Online,Low
TXN-004726,2026-06-08,12:10:36,CUST-0138,"Marquez, Jones and Garcia",EUR/USD,56025.97,IR,Branch,Low
TXN-000317,2026-03-04,14:23:37,CUST-0156,"Diaz, Anderson and Browning",EUR/JPY,495.23,BE,Online,Medium
TXN-004150,2026-05-24,09:07:01,CUST-0092,Johnston Inc,USD/JPY,647.51,BE,Online,High
TXN-004623,2026-06-03,21:50:26,CUST-0257,Francis Group,EUR/CHF,9967.58,DE,API,Low
TXN-001329,2026-05-26,20:44:05,CUST-0175,Wilkinson and Sons,USD/JPY,936.82,US,Branch,High
TXN-000428,2026-06-24,11:09:53,CUST-0083,Jones-Lin,EUR/USD,2701.48,NL,API,Low
TXN-003278,2026-02-02,11:56:10,CUST-0245,"Travis, Buck and Mitchell",EUR/JPY,3737.86,IT,Branch,Low
TXN-000106,2026-04-25,19:23:32,CUST-0033,Nolan and Sons,USD/JPY,4733.87,US,Online,Medium
TXN-003042,2026-05-20,08:41:50,CUST-0008,Thomas-Burton,GBP/USD,872.69,GB,Branch,Low
TXN-000143,2026-03-14,19:47:50,CUST-0228,Gibson Ltd,EUR/JPY,2797.53,BE,Online,High
TXN-002170,2026-01-15,13:11:52,CUST-0182,Pittman PLC,USD/JPY,191.91,IT,Branch,Low
TXN-003253,2026-03-18,08:27:00,CUST-0201,Hayden-Garcia,EUR/GBP,1559.69,NL,Online,Low
TXN-000090,2026-05-08,20:57:57,CUST-0026,Moore-Bass,GBP/USD,678.29,BE,Online,Low
TXN-002919,2026-05-31,10:04:35,CUST-0270,"Keith, Cervantes and Torres",EUR/JPY,5023.49,BE,API,Low
TXN-002242,2026-02-25,07:09:37,CUST-0166,Duffy-Wilkerson,GBP/USD,2203.39,IT,Branch,High
TXN-003313,2026-05-18,19:10:24,CUST-0205,"Harris, Ross and Jones",EUR/JPY,2341.33,PL,Online,Low
TXN-002164,2026-01-24,21:03:35,CUST-0241,Chapman-Odom,EUR/JPY,2952.01,IT,Online,Medium
TXN-002637,2026-04-12,15:00:23,CUST-0287,Rodriguez-Hudson,EUR/CHF,2380.31,US,Branch,High
TXN-001950,2026-03-14,13:53:11,CUST-0179,Washington Inc,EUR/GBP,414.2,ES,Branch,Medium
TXN-001769,2026-05-04,10:11:06,CUST-0175,Edwards-Roth,EUR/CHF,4346.1,IE,Branch,High
TXN-003189,2026-04-27,09:08:34,CUST-0251,Turner LLC,USD/JPY,1971.59,IE,Online,Low
TXN-002273,2026-03-25,10:38:17,CUST-0084,Porter LLC,EUR/CHF,3107.33,ES,Branch,Low
TXN-000002,2026-02-12,13:00:24,CUST-0206,Doyle Ltd,GBP/USD,1286.25,IE,Branch,High
TXN-003188,2026-03-03,12:56:43,CUST-0220,"Ray, Smith and Cervantes",GBP/USD,1279.21,US,API,Low
TXN-004873,2026-03-12,12:26:01,CUST-0237,Mack-Alvarado,EUR/JPY,1548.07,US,Online,Low
TXN-001952,2026-01-10,10:01:51,CUST-0264,Watkins-Nguyen,EUR/CHF,22142.84,GB,Branch,Medium
TXN-004301,2026-02-22,07:13:48,CUST-0082,Peterson LLC,EUR/GBP,2998.94,US,Branch,Low
TXN-004228,2026-06-01,13:07:46,CUST-0218,"Brown, Brooks and Jackson",EUR/USD,856.41,IT,Branch,Medium
TXN-002721,2026-03-30,17:47:16,CUST-0036,Franklin Group,USD/JPY,22878.85,PL,Online,Low
TXN-003385,2026-04-29,13:17:00,CUST-0034,Bernard Group,EUR/GBP,1513.34,IT,Online,Medium
TXN-001110,2026-01-22,09:46:06,CUST-0239,"Smith, Buck and Holland",EUR/JPY,26694.24,GB,Branch,Low
TXN-003485,2026-01-27,12:10:02,CUST-0205,"Smith, Gutierrez and Goodwin",EUR/JPY,1995.56,US,Branch,Low
TXN-000592,2026-02-07,09:49:45,CUST-0077,"Harvey, Randall and Hernandez",EUR/USD,10833.77,DE,Branch,Low
TXN-001696,2026-01-18,09:59:52,CUST-0290,Ellis Group,EUR/JPY,12613.54,PL,Branch,Low
TXN-003350,2026-01-07,10:13:54,CUST-0233,"Smith, Irwin and Chase",EUR/JPY,4437.29,NL,Branch,Medium
TXN-002937,2026-05-04,15:37:12,CUST-0199,Morgan Ltd,USD/JPY,509.69,ES,Online,Low
TXN-004357,2026-03-18,17:51:52,CUST-0228,Beck and Sons,USD/JPY,1300.43,NL,API,High
TXN-003312,2026-06-02,07:22:40,CUST-0181,Hester-Parrish,EUR/USD,1002.49,IT,API,High
TXN-001577,2026-03-14,12:46:23,CUST-0067,Kirk-Gutierrez,EUR/CHF,3215.34,PL,Online,High
TXN-003843,2026-01-03,15:14:19,CUST-0140,"Little, Macias and Reyes",USD/JPY,1525.3,DE,API,Medium
TXN-000214,2026-06-20,20:13:48,CUST-0242,"Tapia, Vaughn and Lee",EUR/GBP,812.32,PL,API,Low
TXN-000779,2026-05-17,20:15:54,CUST-0186,Alexander-Jordan,EUR/JPY,847.62,GB,Branch,Low
TXN-001416,2026-01-05,20:45:12,CUST-0234,Spears-Andrews,EUR/GBP,437.32,NL,API,Low
TXN-003651,2026-06-07,10:16:46,CUST-0272,Hess Group,EUR/GBP,8491.03,ES,API,Low
TXN-002044,2026-05-22,11:59:20,CUST-0032,"Foster, Henry and Morrison",EUR/CHF,1419.53,FR,Online,Low
TXN-002849,2026-06-09,07:09:08,CUST-0209,Clements-Simmons,EUR/GBP,857.69,GB,Online,Medium
TXN-004464,2026-03-12,17:24:04,CUST-0046,"Thomas, Nelson and Flores",GBP/USD,827.91,IT,Online,Low
TXN-003404,2026-02-05,15:30:16,CUST-0282,"Wallace, Brown and Martinez",EUR/CHF,7526.92,NL,Online,High
TXN-003705,2026-06-17,07:31:16,CUST-0179,Baker Inc,EUR/GBP,37819.48,BE,API,Medium
TXN-001568,2026-06-23,08:36:16,CUST-0186,"Davis, Hardy and Schmidt",EUR/CHF,2997.58,BE,Branch,Low
TXN-000166,2026-05-16,12:25:20,CUST-0294,Medina-Navarro,EUR/CHF,652.34,DE,Branch,Medium
TXN-004638,2026-04-25,21:46:27,CUST-0065,"Barber, Brooks and Cole",EUR/JPY,9877.52,US,Branch,Medium
TXN-003482,2026-04-30,16:33:12,CUST-0033,Kim PLC,EUR/USD,2276.69,DE,Online,Medium
TXN-004843,2026-06-05,16:54:19,CUST-0199,Anderson-Murphy,EUR/JPY,4046.74,DE,Branch,Low
TXN-001344,2026-03-21,19:49:09,CUST-0028,Brown LLC,GBP/USD,634.38,GB,Branch,High
TXN-002014,2026-01-26,08:23:58,CUST-0091,"Newman, Jenkins and Cooper",USD/JPY,1434.71,NL,Branch,Medium
TXN-000274,2026-01-27,19:55:34,CUST-0033,Hoover-Campbell,EUR/GBP,192.16,BE,Branch,Medium
TXN-000072,2026-01-14,10:17:35,CUST-0256,House-Glover,EUR/GBP,717.84,US,Branch,Low
TXN-003777,2026-04-24,21:16:55,CUST-0123,Booth-Smith,GBP/USD,297.51,NL,API,Medium
TXN-001088,2026-05-01,13:46:21,CUST-0271,Ramirez-Vasquez,EUR/JPY,1691.97,NL,API,Low
TXN-000395,2026-05-17,16:03:38,CUST-0193,"Ramos, Nelson and Fischer",EUR/USD,12289.11,NL,API,Medium
TXN-000584,2026-05-18,15:41:56,CUST-0293,"Kirby, Wheeler and Romero",EUR/CHF,3589.88,BE,Online,Medium
TXN-001368,2026-01-17,16:18:46,CUST-0167,Burke-Norton,EUR/CHF,678.1,FR,API,Low
TXN-004903,2026-05-26,17:32:07,CUST-0039,Johnson and Sons,GBP/USD,845.23,BE,Online,Medium
TXN-003972,2026-06-04,07:54:21,CUST-0206,Lewis PLC,EUR/CHF,4980.88,ES,Online,High
TXN-002549,2026-04-14,16:18:10,CUST-0135,"Martinez, Hicks and Kelly",EUR/USD,766.41,DE,Online,Medium
TXN-004005,2026-06-28,11:36:35,CUST-0255,Taylor Inc,EUR/JPY,3742.15,IE,Branch,Medium
TXN-004817,2026-06-01,17:42:52,CUST-0224,Mcneil PLC,EUR/JPY,100000.0,FR,Branch,Low
TXN-003004,2026-04-19,10:37:22,CUST-0213,"Velazquez, Gordon and Johnson",EUR/JPY,4747.3,DE,Online,Medium
TXN-004710,2026-02-02,10:53:03,CUST-0271,"Reed, James and Henry",EUR/CHF,72856.32,KP,Branch,Low
TXN-003887,2026-01-29,20:11:21,CUST-0226,Jenkins-Fields,EUR/CHF,20887.19,IE,API,Low
TXN-003529,2026-04-22,11:08:50,CUST-0196,"Edwards, Brown and White",EUR/JPY,684.59,PL,API,Low
TXN-001764,2026-04-10,11:10:30,CUST-0142,Austin-Morgan,EUR/GBP,2964.13,US,Branch,Low
TXN-001876,2026-03-16,17:08:19,CUST-0129,Douglas-Yoder,USD/JPY,1153.74,PL,Branch,Medium
TXN-001260,2026-03-04,19:58:26,CUST-0065,Butler-French,EUR/CHF,3848.51,PL,API,Medium
TXN-004458,2026-03-16,08:08:49,CUST-0253,Hanson Inc,EUR/GBP,421.88,NL,Branch,Low
TXN-002254,2026-06-06,11:34:13,CUST-0146,"Lewis, Holloway and Acosta",EUR/USD,1221.9,DE,Branch,High
TXN-002782,2026-01-30,13:49:45,CUST-0293,Morrison-Hatfield,EUR/GBP,578.52,IE,API,Medium
TXN-000527,2026-04-29,18:50:02,CUST-0256,Osborn-Cochran,GBP/USD,1172.22,ES,Online,Low
TXN-003321,2026-01-13,21:40:41,CUST-0046,Davis-Wong,EUR/JPY,817.77,PL,Online,Low
TXN-002947,2026-03-20,13:42:38,CUST-0048,Jordan and Sons,GBP/USD,5733.9,NL,Branch,Low
TXN-000378,2026-06-25,08:30:04,CUST-0145,Bell-Lane,GBP/USD,2405.45,NL,Branch,Low
TXN-001560,2026-06-20,08:39:07,CUST-0236,"Burns, Hanson and Garza",EUR/USD,2351.25,ES,API,Low
TXN-003712,2026-06-11,19:43:26,CUST-0281,Miller-Booker,EUR/JPY,4762.19,BE,API,High
TXN-001964,2026-05-25,19:44:54,CUST-0283,Ellis-Jackson,EUR/CHF,210.55,GB,API,High
TXN-004656,2026-01-17,07:33:18,CUST-0213,Knight LLC,EUR/USD,9043.07,DE,Online,Medium
TXN-000349,2026-01-26,20:30:50,CUST-0280,Schroeder-Kramer,USD/JPY,1770.45,IT,API,Low
TXN-002435,2026-01-19,07:30:59,CUST-0075,Williams-Hernandez,EUR/USD,1406.39,IT,Online,Low
TXN-002247,2026-02-14,19:04:23,CUST-0078,Burke-Hernandez,EUR/CHF,2505.76,GB,Branch,Medium
TXN-004099,2026-04-03,11:47:17,CUST-0074,Oconnell and Sons,EUR/GBP,2573.38,US,Online,Low
TXN-001710,2026-01-14,07:30:11,CUST-0048,Richardson-Gray,EUR/USD,2100.98,DE,Online,Low
TXN-001051,2026-04-06,10:41:17,CUST-0271,"Greene, Gonzalez and Johnson",EUR/GBP,452.56,BE,API,Low
TXN-000591,2026-02-10,13:35:24,CUST-0262,"Williams, Castillo and Warren",EUR/USD,1944.91,BE,Online,Low
TXN-000520,2026-05-17,07:44:59,CUST-0147,"Richardson, Edwards and Ramirez",EUR/JPY,3179.06,US,Branch,Low
TXN-004422,2026-04-09,08:49:59,CUST-0120,Harmon-Castillo,EUR/USD,24597.68,BE,API,Medium
TXN-004027,2026-05-30,17:56:57,CUST-0261,Hernandez-Foley,EUR/CHF,328.62,GB,Branch,Medium
TXN-002478,2026-01-06,09:02:34,CUST-0187,Torres Group,EUR/USD,1334.2,IT,API,Low
TXN-001084,2026-03-31,12:54:54,CUST-0057,"Steele, Williams and Preston",EUR/GBP,24319.09,IE,Branch,Low
TXN-003486,2026-03-15,07:18:14,CUST-0029,"Bradley, Ritter and Smith",EUR/GBP,5012.97,US,Branch,High
TXN-004700,2026-01-02,10:16:00,CUST-0181,Smith-Romero,EUR/USD,9053.45,US,API,High
TXN-004438,2026-05-31,18:31:36,CUST-0137,"Porter, Graham and York",EUR/CHF,1618.66,NL,API,Low
TXN-001295,2026-02-21,08:16:41,CUST-0141,Bauer PLC,USD/JPY,1851.73,US,Branch,Medium
TXN-001810,2026-02-19,20:58:46,CUST-0096,Wells and Sons,EUR/USD,2988.29,NL,API,Low
TXN-000792,2026-01-08,11:16:15,CUST-0210,"Moore, Henderson and Bennett",USD/JPY,3212.63,DE,Branch,Low
TXN-000793,2026-01-03,14:08:55,CUST-0235,Ewing-Mendoza,GBP/USD,6120.48,GB,API,Low
TXN-004010,2026-03-08,13:53:36,CUST-0294,Scott-Adkins,EUR/GBP,7544.38,DE,Branch,Medium
TXN-001856,2026-02-11,16:44:59,CUST-0197,"Hall, Vega and Price",USD/JPY,2835.48,IE,Online,Low
TXN-004680,2026-02-14,19:24:03,CUST-0223,Smith LLC,EUR/CHF,9185.41,DE,API,High
TXN-001981,2026-06-20,17:03:17,CUST-0297,Castillo LLC,EUR/USD,1367.88,US,API,Low
TXN-003234,2026-05-10,12:17:43,CUST-0108,Kirk-Durham,EUR/USD,248.0,NL,Online,Low
TXN-003797,2026-03-10,07:31:02,CUST-0016,Davis-Sanchez,EUR/JPY,5027.6,IT,API,Medium
TXN-003287,2026-01-10,18:40:03,CUST-0009,Johnson Inc,EUR/JPY,436.9,BE,Branch,High
TXN-001531,2026-04-10,19:36:07,CUST-0289,"Evans, Ward and Williams",EUR/GBP,802.53,IE,API,Low
TXN-001411,2026-06-25,11:59:39,CUST-0242,Gomez-Foster,EUR/GBP,375.29,GB,API,Low
TXN-004226,2026-05-09,08:08:16,CUST-0040,"Miller, Hayes and Davis",EUR/JPY,316.59,IE,Branch,Low
TXN-004572,2026-05-24,14:48:40,CUST-0269,Flowers and Sons,GBP/USD,15164.55,US,API,Medium
TXN-000084,2026-04-21,09:15:33,CUST-0184,"Edwards, Baker and Anderson",EUR/JPY,1272.67,ES,API,Medium
TXN-000869,2026-05-11,19:32:24,CUST-0122,Flynn Group,EUR/USD,534.19,US,Branch,High
TXN-002351,2026-01-06,09:34:08,CUST-0263,"Lane, Simon and Duarte",EUR/JPY,6513.84,IT,Online,High
TXN-000021,2026-05-18,17:46:47,CUST-0001,Gray-Mayo,EUR/CHF,368.93,PL,API,High
TXN-003324,2026-01-28,16:50:10,CUST-0286,"Snyder, Hamilton and Maldonado",EUR/JPY,404.54,US,Online,Medium
TXN-002796,2026-05-11,12:31:24,CUST-0224,"Nguyen, Wallace and Lawson",GBP/USD,6706.91,US,Branch,Low
TXN-004499,2026-01-09,10:45:24,CUST-0159,Johnson-Espinoza,EUR/GBP,5681.92,IT,API,Low
TXN-001563,2026-02-17,15:00:05,CUST-0032,Hebert-Collier,EUR/GBP,3764.43,US,Online,Low
TXN-003094,2026-06-01,18:25:53,CUST-0257,Cannon Group,GBP/USD,4041.54,BE,Online,Low
TXN-003156,2026-04-13,18:31:06,CUST-0270,Lowery Group,GBP/USD,1551.88,IT,Branch,Low
TXN-000974,2026-04-15,14:40:58,CUST-0099,Crane Group,USD/JPY,21407.13,NL,Online,Medium
TXN-001711,2026-01-23,07:10:57,CUST-0183,Chang PLC,GBP/USD,146.01,BE,Branch,High
TXN-003202,2026-06-26,16:13:28,CUST-0277,Walker Group,EUR/CHF,776.45,GB,Branch,Medium
TXN-003869,2026-04-04,08:14:02,CUST-0248,"Bell, Reynolds and Forbes",EUR/JPY,124.86,US,Online,High
TXN-004740,2026-01-09,14:38:15,CUST-0130,"Barber, Oneal and Owens",EUR/JPY,1937.37,KP,Branch,Medium
TXN-001099,2026-01-07,16:50:24,CUST-0258,Hull Ltd,EUR/JPY,8162.33,DE,API,High
TXN-004094,2026-01-22,21:06:25,CUST-0119,Rios-Robertson,EUR/CHF,837.36,BE,API,High
TXN-002845,2026-03-26,13:18:28,CUST-0039,Ramos Group,EUR/CHF,1341.23,NL,Branch,Medium
TXN-000887,2026-06-26,13:04:58,CUST-0013,"Wallace, Smith and Cooper",EUR/GBP,286.27,FR,Online,Medium
TXN-003574,2026-05-02,19:25:22,CUST-0132,Terry-Allen,EUR/USD,311.74,PL,API,High
TXN-004507,2026-04-23,09:14:40,CUST-0287,Cook-Murphy,GBP/USD,2730.12,ES,API,High
TXN-003465,2026-03-21,16:02:29,CUST-0107,Taylor PLC,EUR/JPY,241.05,NL,API,Low
TXN-004330,2026-03-08,13:52:28,CUST-0018,Marquez PLC,EUR/GBP,2511.34,ES,API,Low
TXN-000516,2026-01-09,17:22:55,CUST-0088,Osborne LLC,GBP/USD,407.62,IE,Branch,High
TXN-000738,2026-01-18,08:52:37,CUST-0259,Gray-Tran,EUR/USD,7108.79,BE,API,Medium
TXN-001454,2026-04-26,10:29:39,CUST-0296,Olsen Ltd,GBP/USD,1725.95,IT,API,Medium
TXN-003859,2026-02-19,21:16:51,CUST-0223,"Lynch, Murray and Fisher",GBP/USD,1443.28,ES,Online,High
TXN-004624,2026-01-23,17:43:53,CUST-0189,Watson PLC,USD/JPY,9285.52,NL,Online,Low
TXN-002507,2026-02-13,19:56:19,CUST-0181,"Turner, Robbins and Young",EUR/JPY,5069.37,IT,Online,High
TXN-002995,2026-02-01,18:49:40,CUST-0199,"Martinez, Willis and Barr",EUR/JPY,215.44,PL,Online,Low
TXN-002127,2026-02-21,08:26:31,CUST-0291,Martinez-Massey,EUR/USD,1402.06,GB,API,Low
TXN-002927,2026-04-15,18:55:22,CUST-0120,"Jennings, Rhodes and Patel",EUR/CHF,557.82,US,Online,Medium
TXN-004669,2026-06-25,20:57:18,CUST-0128,"Riggs, Smith and Lopez",EUR/JPY,9852.64,PL,Branch,High
TXN-000907,2026-06-03,13:40:15,CUST-0192,Cruz-Allen,EUR/USD,709.32,ES,API,Low
TXN-003545,2026-03-12,07:31:26,CUST-0082,Conrad-Buck,EUR/USD,2877.21,IT,API,Low
TXN-001031,2026-02-13,12:07:21,CUST-0254,Baker and Sons,EUR/CHF,1350.59,IT,Online,Low
TXN-002508,2026-06-15,07:05:54,CUST-0129,Coffey-Johnson,EUR/GBP,2042.74,DE,Online,Medium
TXN-002429,2026-03-15,15:00:43,CUST-0004,Thomas and Sons,EUR/CHF,2050.7,DE,API,High
TXN-000948,2026-04-05,07:04:56,CUST-0143,Oconnor PLC,EUR/GBP,385.96,BE,Branch,Low
TXN-003698,2026-06-03,13:35:42,CUST-0146,Wheeler-Jones,EUR/CHF,3633.24,ES,API,High
TXN-003952,2026-03-22,10:59:53,CUST-0006,Mills Inc,GBP/USD,198.21,DE,Online,Low
TXN-000716,2026-02-19,14:20:38,CUST-0263,Levy-May,USD/JPY,2577.92,IT,API,High
TXN-003940,2026-01-26,17:23:46,CUST-0225,Stevens-Durham,EUR/JPY,8931.15,BE,API,High
TXN-000687,2026-02-21,12:08:02,CUST-0184,"Fry, Hobbs and Buck",EUR/CHF,1637.68,NL,API,Medium
TXN-000704,2026-06-15,07:18:12,CUST-0216,Dominguez Ltd,EUR/USD,8506.33,US,Online,Low
TXN-002354,2026-05-25,10:10:17,CUST-0140,Hall-Brown,GBP/USD,1764.7,GB,Online,Medium
TXN-002258,2026-04-12,10:55:06,CUST-0100,Aguilar-Holland,EUR/USD,4992.49,PL,Branch,Low
TXN-004007,2026-04-29,10:08:19,CUST-0115,Burgess-Lewis,EUR/JPY,5269.21,IE,API,Medium
TXN-000474,2026-01-31,08:30:42,CUST-0273,Lowery-Kennedy,EUR/GBP,8440.38,PL,API,High
TXN-000022,2026-03-22,17:54:07,CUST-0170,"Watts, Robinson and Nguyen",EUR/CHF,661.62,BE,Branch,Medium
TXN-002753,2026-05-03,07:06:20,CUST-0207,Dorsey LLC,EUR/USD,1130.36,IT,Branch,Medium
TXN-000886,2026-03-13,21:26:34,CUST-0115,Wheeler PLC,EUR/JPY,1870.66,IE,Branch,Medium
TXN-002449,2026-01-19,20:19:32,CUST-0227,Weaver-Rubio,GBP/USD,2330.26,NL,API,Medium
TXN-000918,2026-03-18,11:52:22,CUST-0134,Herrera Group,EUR/JPY,11277.21,IE,Branch,Medium
TXN-003649,2026-05-06,17:44:34,CUST-0050,Hall Ltd,EUR/GBP,7277.64,ES,Branch,Low
TXN-003643,2026-01-09,10:47:28,CUST-0107,"Perez, Solis and Lozano",EUR/USD,3069.65,NL,Branch,Low
TXN-002240,2026-02-09,07:26:05,CUST-0184,"Serrano, Marsh and Gonzalez",EUR/JPY,1197.54,BE,Branch,Medium
TXN-003735,2026-04-10,08:17:59,CUST-0063,"Christensen, Aguirre and Johnson",GBP/USD,423.87,IE,Branch,Medium
TXN-001266,2026-02-16,18:49:37,CUST-0245,Cole-Lucero,USD/JPY,4043.66,DE,Online,Low
TXN-000484,2026-04-13,16:41:33,CUST-0020,Mendez and Sons,GBP/USD,888.41,IT,API,Low
TXN-004406,2026-01-16,16:03:30,CUST-0088,Miller and Sons,GBP/USD,7748.05,GB,Branch,High
TXN-002964,2026-06-20,12:07:44,CUST-0195,Anderson-Rosario,EUR/USD,560.84,DE,API,Medium
TXN-001220,2026-01-20,15:36:15,CUST-0081,Castro-Harvey,USD/JPY,1310.24,NL,API,Low
TXN-000278,2026-02-05,16:24:27,CUST-0215,Gibson-Morris,EUR/GBP,3813.17,BE,Branch,Low
TXN-000989,2026-04-22,19:14:14,CUST-0196,Mendez PLC,GBP/USD,67.14,PL,Online,Low
